Trailing P/E Ratio,Forward P/E Ratio,Price to Book Ratio,Earnings Per Share Trailing,Earnings Per Share Forward,Return on Equity,Debt to Equity Ratio,Free Cash Flow,Operating Margin,Price to Sales Ratio,Quick Ratio,Interest Coverage Ratio,Enterprise Value,Enterprise Value to EBITDA,PEG Ratio,Total Debt,Total Stockholder Equity,Symbol,Error
7.914773,8.442425,1.8744534,Not Available,3.33,0.24607,25.579,91147752,0.16127001,1.4362935,1.524,Not Available,3886562816,5.113,Not Available,316821000.0,Not Available,ARLP,
Not Available,42.7039,Not Available,Not Available,1.65,-7.74954,Not Available,56077624,0.04323,7.927587,1.282,Not Available,5105309184,89.446,Not Available,1371039000.0,Not Available,SMTC,
Not Available,-9.119095,2.9525175,Not Available,-3.8,-0.25648,1.653,-86914000,Not Available,Not Available,16.277,Not Available,1654590080,Not Available,Not Available,Not Available,Not Available,APGE,
20.91228,15.541069,1.9259286,Not Available,6.81,0.09385,75.407,338609120,0.05886,0.72348666,1.112,Not Available,3639934208,10.909,Not Available,846834000.0,Not Available,LCII,
135.83333,12.538462,1.1965938,Not Available,-0.02,0.01328,74.669,109433000,0.13015,7.06765,1.792,Not Available,4049898240,17.019,Not Available,1643033000.0,Not Available,LXP,
14.908571,15.051344,1.2600213,Not Available,1.65,0.09007,Not Available,Not Available,0.39418998,4.1206064,Not Available,Not Available,2510767104,Not Available,Not Available,,Not Available,FHB,
Not Available,19.804937,8.0782385,Not Available,1.94,-0.07744,39.05,125867504,0.19108999,4.408619,2.634,Not Available,3861173504,39.215,Not Available,Not Available,Not Available,CARG,
Not Available,69.54479,10.546318,Not Available,0.51,-0.13906999,5.525,20153750,-0.12139,11.312052,2.985,Not Available,3487356160,-79.954,Not Available,,Not Available,ALKT,
Not Available,-12.637154,2.944674,Not Available,-3.11,-0.25996,9.881,-94098128,-19.279339,30.036875,8.286,Not Available,2168378880,-11.383,Not Available,Not Available,Not Available,KYMR,
Not Available,-7.8183913,2.327688,Not Available,-0.82,-0.5665,10.206,-198331744,-1.52107,19.824955,3.839,Not Available,1482709504,-3.631,Not Available,1000000.0,Not Available,IOVA,
Not Available,-6.5599313,2.407749,Not Available,-0.84,-0.37772,8.61,-173987744,Not Available,Not Available,13.857,Not Available,1929705728,-4.101,Not Available,Not Available,Not Available,QS,
19.9956,15.450011,1.683996,Not Available,8.78,0.08809,53.351,211264496,0.11612,1.302255,1.709,Not Available,2985860096,10.013,Not Available,730623000.0,Not Available,KWR,
Not Available,-63.077614,4.533994,Not Available,-0.34,-0.30781,0.585,4091125,-0.83228,12.694996,7.654,Not Available,4537311744,-14.859,Not Available,Not Available,Not Available,AI,
22.242105,16.373117,9.688216,Not Available,1.25,Not Available,646.61,Not Available,0.17603001,1.4344003,1.369,Not Available,4525193216,12.343,Not Available,473291000.0,Not Available,CON,
19.632557,16.698315,15.850544,Not Available,2.49,1.4108,287.839,41962500,0.15853,2.1096394,1.234,Not Available,3947384320,13.242,Not Available,592500000.0,Not Available,ATMU,
13.531088,11.117236,Not Available,Not Available,4.56,Not Available,Not Available,81181128,0.36819,1.6607102,0.41,Not Available,5166490112,7.676,Not Available,2093190000.0,Not Available,PRKS,
8.787097,14.8446865,0.7492574,Not Available,0.95,0.08919,129.269,-301000000,0.15953,1.0560615,1.277,Not Available,7078231040,10.906,Not Available,4489000000.0,Not Available,PK,
28.006601,21.131794,3.3564055,Not Available,3.92,0.12884,99.175,295928736,0.06092,0.7422328,1.275,Not Available,5551793152,13.667,Not Available,885369000.0,Not Available,PRIM,
9.654344,8.160835,Not Available,Not Available,6.32,Not Available,Not Available,238500000,0.20645,0.9322326,2.492,Not Available,9039516672,10.462,Not Available,5626000000.0,Not Available,TNL,
13.411347,22.02679,5.077873,Not Available,0.84,0.32751998,539.464,198062496,0.1611,1.7068875,0.586,Not Available,7308660224,19.558,Not Available,2676500000.0,Not Available,OUT,
2.6411917,4.8721623,0.9513367,Not Available,4.32,0.39805,59.374,171470496,0.35259,1.214728,2.176,Not Available,2740528128,3.181,Not Available,886897000.0,Not Available,TRMD,
35.11628,20.67049,2.3686275,Not Available,0.76,0.07157,76.21,193388368,0.15187,3.243188,1.563,Not Available,4023125760,16.109,Not Available,1079280000.0,Not Available,HAYW,
12.1,9.231934,0.9098565,Not Available,3.43,0.07372,Not Available,Not Available,0.46398,3.4962394,Not Available,Not Available,3755845632,Not Available,Not Available,3318307000.0,Not Available,WAFD,
35.791668,9.805489,1.4369354,Not Available,0.89,0.032899998,49.368,399808256,0.10446,1.6728318,1.443,Not Available,4208090368,4.843,Not Available,1287536000.0,Not Available,HBM,
Not Available,11.185628,2.4918213,Not Available,0.41,-0.02056,78.194,88558624,0.104849994,2.2037604,4.849,Not Available,1855868160,17.406,Not Available,647703000.0,Not Available,GDRX,
26.923079,10.447761,0.36084333,Not Available,0.9,0.02438,21.891,-616374976,0.100530006,0.40253487,1.472,Not Available,3840226816,8.664,Not Available,1584000000.0,Not Available,GNW,
12.085443,9.290479,2.7466915,Not Available,4.13,0.23455,39.389,264079744,0.27357,1.9541254,2.597,Not Available,2912239360,7.805,Not Available,347843000.0,Not Available,FHI,
Not Available,38.853134,2.7209067,Not Available,0.44,-0.023710001,128.333,-691408128,-0.20444,4.812996,0.361,Not Available,9329802240,14.093,Not Available,2640391000.0,Not Available,CRK,
13.24138,11.220463,1.4092389,Not Available,4.82,0.13734001,145.965,52150000,0.088570006,0.5546572,0.97,Not Available,6521004032,9.217,Not Available,2626200000.0,Not Available,GEF,
51.23684,19.049204,2.9384243,Not Available,0.46,0.06157,8.331,161727008,0.15170999,5.112994,6.303,Not Available,3025237760,25.167,Not Available,,Not Available,DV,
8.080247,7.991453,1.1809816,Not Available,1.87,0.112270005,54.383,613093888,3.14378,2.236519,16.977,Not Available,4880861696,Not Available,Not Available,Not Available,Not Available,BUR,
Not Available,40.721348,0.13850416,Not Available,0.2,-0.03408,344.54,-158502496,0.05953,0.042516083,0.918,Not Available,36685127680,4.593,Not Available,37245708000.0,Not Available,SID,
Not Available,16.483517,Not Available,Not Available,0.31,Not Available,Not Available,-60588624,-0.42694,7.511162,3.388,Not Available,4503518208,29.568,Not Available,684082000.0,Not Available,CORZ,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,-60588624,-0.42694,Not Available,3.388,Not Available,Not Available,Not Available,Not Available,684082000.0,Not Available,CORZZ,
8.733051,Not Available,0.96851504,Not Available,Not Available,0.16263,Not Available,-749708,0.24301,84.9917,0.013,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,CII,
34.605114,69.90531,12.914546,Not Available,1.68,0.46356,28.485,48517000,0.09179,13.373649,0.949,Not Available,3381798144,116.413,Not Available,Not Available,Not Available,AGYS,
7.721763,10.177701,1.4052944,Not Available,4.01,0.19746,8.164,-46466876,0.11968,1.8411967,4.453,Not Available,2510411520,4.659,Not Available,153023000.0,Not Available,HCC,
12.068966,6.603774,Not Available,Not Available,0.74,Not Available,Not Available,439762496,0.20039,1.0284169,3.071,Not Available,3895592192,6.347,Not Available,2399600000.0,Not Available,PLTK,
28.035795,23.779886,2.5173757,Not Available,5.72,0.09749,41.102,-37262500,0.12891,2.3570673,1.838,Not Available,4179757568,15.678,Not Available,646400000.0,Not Available,JBT,
620.0,18.838497,2.9407115,Not Available,1.04,0.00542,62.097,177419744,0.11206,4.249794,3.735,Not Available,3475678208,17.015,Not Available,558456000.0,Not Available,FA,
7.356721,6.5425286,1.9143621,Not Available,15.46,0.29077,13.205,326931744,0.21702999,1.304502,1.039,Not Available,2713950720,3.939,Not Available,181885000.0,Not Available,CEIX,
6.524272,0.91960186,0.14772151,Not Available,1.28,0.14685,20.687,-4150166016,0.33543,0.116681986,1.515,Not Available,-437165440,-0.057,Not Available,4823067000.0,Not Available,PAGS,
Not Available,-7.1415915,2.007429,Not Available,-3.23,-0.29841998,0.393,-83732248,-16.33532,158.14607,23.583,Not Available,824753920,-4.821,Not Available,Not Available,Not Available,CLDX,
Not Available,-81.15378,1.4019066,Not Available,-0.19,-0.010650001,151.029,435673984,0.19634001,3.5947902,0.706,Not Available,9400562688,15.37,Not Available,5543171000.0,Not Available,DEI,
25.757008,24.42288,1.9664644,Not Available,1.14,0.07579,84.434,127666872,0.56437,10.076797,0.629,Not Available,3753022464,18.576,Not Available,670944000.0,Not Available,FCPT,
8.045049,8.445624,Not Available,Not Available,11.41,Not Available,Not Available,996374976,0.19368,0.26758665,0.556,Not Available,29408028672,15.965,Not Available,23728000000.0,Not Available,CAR,
Not Available,29.267433,7.302983,Not Available,-0.04,-0.1146,2.169,96830872,0.0010899999,3.9146812,1.906,Not Available,4296152576,-73.269,Not Available,130000000.0,Not Available,RELY,
31.823528,25.250284,7.561146,Not Available,0.36,0.19035,2.806,632827904,-0.03012,4.1035466,0.979,Not Available,3230695680,19.636,Not Available,18411000.0,Not Available,PAYO,
5.092348,9.338695,0.64380544,Not Available,2.68,0.15771,11.736,92150000,0.12325,0.53924257,1.383,Not Available,2056249984,2.254,Not Available,320700000.0,Not Available,BTU,
8.770335,11.482157,4.0697155,Not Available,2.33,0.30565,86.335,300439136,0.22309999,2.0072231,1.3,Not Available,3880175104,6.588,Not Available,1133549000.0,Not Available,CAAP,
11.805668,1.827984,0.31927124,Not Available,4.0,0.10953,Not Available,Not Available,0.40902,0.80487907,Not Available,Not Available,2966111232,Not Available,Not Available,8770358000.0,Not Available,IFS,
21.064219,9.487602,1.1745447,Not Available,2.55,0.05834,66.577,334124992,0.08479,0.5239871,0.985,Not Available,5545466880,7.877,Not Available,1396000000.0,Not Available,REZI,
Not Available,9.328301,2.277921,Not Available,0.63,-0.00418,56.272,-47032124,0.26925,2.4417572,0.337,Not Available,2999897856,13.224,Not Available,470115000.0,Not Available,CDE,
46.143936,29.532122,1.5577606,Not Available,2.63,0.03609,4.762,-18712376,0.06026,2.1800628,1.923,Not Available,2664217856,13.617,Not Available,16979000.0,Not Available,DIOD,
Not Available,-29.487514,9.707264,Not Available,-1.21,-0.4596,200.221,-14131938,-0.10695,2.7020853,2.239,Not Available,2311171072,-17.683,Not Available,285035000.0,Not Available,TNDM,
19.908983,19.282198,2.194928,Not Available,8.73,0.1181,Not Available,Not Available,0.36708,5.6200833,Not Available,Not Available,2844220416,Not Available,Not Available,189147000.0,Not Available,PRK,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,NMFCZ,
25.327684,19.288525,1.6924007,Not Available,2.41,0.06663,32.279,237837632,0.03209,0.69503605,1.243,Not Available,3089694464,9.341,Not Available,245574000.0,Not Available,HUBG,
Not Available,7.9802113,Not Available,Not Available,4.23,Not Available,Not Available,585805248,0.01337,1.2908237,0.796,Not Available,4631558656,24.356,Not Available,1525482000.0,Not Available,RNG,
35.988235,12.406817,23.494623,Not Available,2.46,0.66397005,474.4,340750016,0.11818,1.6281774,0.687,Not Available,3172463104,10.071,Not Available,480000000.0,Not Available,TDC,
22.724535,14.345355,2.6638265,Not Available,6.58,0.12425,60.674,267050368,0.21761,2.2535243,0.791,Not Available,4259015680,10.748,Not Available,648712000.0,Not Available,ATGE,
Not Available,-3748.062,13.319559,Not Available,-0.04,-0.83063006,94.272,108500376,-0.42853,6.4174027,1.492,Not Available,3280993792,-12.564,Not Available,43618000.0,Not Available,ASAN,
25.1687,19.795382,2.0665543,Not Available,6.25,0.09686,105.156,-104442496,0.26028,3.7056031,0.212,Not Available,4202474752,14.124,Not Available,1187075000.0,Not Available,CPK,
54.96154,36.728607,4.8921604,Not Available,0.31,0.09948,216.866,218124992,0.14734,1.5362543,0.52,Not Available,9078135808,7.929,Not Available,3141000000.0,Not Available,TAC,
10.375939,8.780469,1.0844793,Not Available,1.53,0.09948,329.226,Not Available,0.48544,4.002135,4.116,Not Available,13091419136,Not Available,Not Available,8817699000.0,Not Available,ABR,
Not Available,43.569748,13.3984585,Not Available,1.49,-0.00086000003,68.803,69279624,0.11188,62.886375,0.678,Not Available,1872886784,-91.606,Not Available,108343000.0,Not Available,LB,
19.977312,18.285942,2.2961967,Not Available,6.26,0.12106,3.663,146187504,0.10803001,1.5240833,1.692,Not Available,2601164544,10.825,Not Available,Not Available,Not Available,IOSP,
11.061006,8.908478,1.0888046,Not Available,10.69,0.10385,77.748,-229196496,0.12497,0.96480197,0.823,Not Available,3665997312,15.705,Not Available,1248332000.0,Not Available,LGIH,
19.229076,14.746622,2.321932,Not Available,5.92,0.12455,22.521,36099624,0.04119,0.5447445,0.4,Not Available,2818806528,9.22,Not Available,94443000.0,Not Available,PSMT,
Not Available,-24.18301,5.6666274,Not Available,-2.43,-0.38359,17.751,-25089376,-0.54002,9.598804,4.371,Not Available,1958998016,-12.504,Not Available,,Not Available,TWST,
7.0619497,5.4290543,1.519142,Not Available,35.48,0.22795999,0.405,401557248,0.00316,0.7598746,2.824,Not Available,2029657344,3.246,Not Available,6792000.0,Not Available,AMR,
13.437956,-46.288265,4.120412,Not Available,-1.43,0.40967998,2.049,144935008,-8.86695,6.7771225,10.574,Not Available,1736578048,11.572,Not Available,Not Available,Not Available,PTGX,
16.319672,12.670714,1.0600858,Not Available,3.22,0.06901,Not Available,Not Available,0.36569,3.2355604,Not Available,Not Available,6370433536,Not Available,Not Available,5797472000.0,Not Available,BKU,
Not Available,-45.715427,18.703272,Not Available,-0.54,-0.90949,383.23,27550876,-0.2059,4.0963516,0.309,Not Available,3395671808,22.875,Not Available,511047000.0,Not Available,MANU,
Not Available,11.28878,Not Available,Not Available,0.71,-1.8576801,Not Available,230006128,0.124989994,1.4235821,0.788,Not Available,5186470912,9.151,Not Available,2427451000.0,Not Available,AMRX,
27.053846,17.372019,2.3848917,Not Available,1.53,0.10263,93.87,124765752,0.059380002,0.9322352,1.842,Not Available,1655713536,15.126,Not Available,258939000.0,Not Available,ASTH,
10.618182,5.5168767,0.7708553,Not Available,1.09,0.08722,52.435,-4633500,0.19650999,2.158313,0.278,Not Available,4187728896,13.836,Not Available,786376000.0,Not Available,EQX,
Not Available,-87.565216,4.7188377,Not Available,-0.46,-0.0796,137.248,-51102500,0.02202,3.5034106,0.594,Not Available,3156660224,283.694,Not Available,527116000.0,Not Available,BATRA,
Not Available,-212.41177,1.0198548,Not Available,-0.17,-0.086490005,87.264,-235750000,0.039219998,0.81411695,1.321,Not Available,10656430080,9.331,Not Available,4080000000.0,Not Available,TDS,
Not Available,304.00888,10.692204,Not Available,0.14,-0.17721,7.527,86606872,-0.04343,8.109227,1.317,Not Available,4578373632,-175.202,Not Available,Not Available,Not Available,NARI,
38.8,9.1846485,4.411096,Not Available,2.31,0.11017,650.986,-14875000,0.0986,0.5041874,0.871,Not Available,6594563584,8.39,Not Available,3987000000.0,Not Available,CC,
94.1875,53.384815,8.007439,Not Available,0.5,0.09122,1.972,8055375,0.052199997,4.8242235,4.082,Not Available,3575283200,66.678,Not Available,Not Available,Not Available,PAY,
16.96889,22.794031,2.9679725,Not Available,1.6,0.15988,447.616,-43650000,0.13645001,0.9659092,1.077,Not Available,8961484800,12.042,Not Available,5754200000.0,Not Available,TRN,
22.525642,22.433891,5.0634003,Not Available,0.82,0.27361,8.554,221724880,0.12637,3.146141,1.965,Not Available,2407545600,19.331,Not Available,Not Available,Not Available,ACAD,
25.415625,21.522762,2.5650487,Not Available,3.85,0.10515001,36.34,113630752,0.08975001,2.0087125,2.72,Not Available,2786279936,10.867,Not Available,452667000.0,Not Available,AIN,
3.378026,Not Available,1.1403785,Not Available,Not Available,0.20191999,46.37,10707627,0.50442004,37.77309,1.302,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,CSQ,
26.448277,26.984238,4.38505,Not Available,2.26,0.17292999,144.413,143946880,0.13829,3.28306,7.92,Not Available,2958507264,24.364,Not Available,493515000.0,Not Available,ALRM,
Not Available,Not Available,22.461004,Not Available,Not Available,0.23029,2731.704,-625422400,0.34054002,Not Available,1.265,Not Available,5784301568,13.674,Not Available,2517343000.0,Not Available,FTAIM,
46.945454,24.464657,Not Available,Not Available,1.03,0.60351,4134.512,44642624,0.31577998,3.2503383,0.581,Not Available,5735258624,10.398,Not Available,2336088000.0,Not Available,USAC,
16.589134,8.540181,1.6940454,Not Available,20.36,0.12488,33.479,32290624,0.069,3.907289,0.325,Not Available,4207946496,6.139,Not Available,667382000.0,Not Available,GPOR,
22.27451,14.068111,0.80836827,Not Available,1.62,0.03765,Not Available,Not Available,0.19403,4.0684404,Not Available,Not Available,3704300288,Not Available,Not Available,1338507000.0,Not Available,SFNC,
Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,Not Available,PRFT,
112.32558,13.349178,2.0019896,Not Available,3.7,0.01868,51.891,124904128,0.14088,2.1121416,1.675,Not Available,2956157440,13.903,Not Available,568543000.0,Not Available,LIVN,
Not Available,Not Available,21.88908,Not Available,Not Available,0.23029,2731.704,-625422400,0.34054002,Not Available,1.265,Not Available,5716618752,13.514,Not Available,2517343000.0,Not Available,FTAIN,
Not Available,-17.092794,4.8318686,Not Available,-2.14,-0.59334,1.297,-114416496,-1.17517,19.012901,5.801,Not Available,2205557248,-7.546,Not Available,Not Available,Not Available,SWTX,
31.777775,28.000782,0.97677594,Not Available,0.17,0.039839998,10.946,-730887488,0.09060001,6.83021,0.571,Not Available,7633404416,31.753,Not Available,299600000.0,Not Available,ALTM,
6.491349,12.655623,0.8411613,Not Available,3.7,0.13869001,20.941,240124992,0.14671,1.6661174,1.844,Not Available,2494285824,5.669,Not Available,608000000.0,Not Available,SDRL,
Not Available,-38.620872,5.958763,Not Available,-0.08,-0.69031996,29.856,-143652256,-0.99802,59.260784,2.681,Not Available,1494496896,-7.204,Not Available,35051000.0,Not Available,GERN,
Not Available,Not Available,21.88908,Not Available,Not Available,0.23029,2731.704,-625422400,0.34054002,Not Available,1.265,Not Available,5716618752,13.514,Not Available,2517343000.0,Not Available,FTAIO,
Not Available,260.0065,2.127263,Not Available,-0.17,-0.0659,34.07,96297248,0.0013,2.5348737,1.204,Not Available,3443251456,136.632,Not Available,280285000.0,Not Available,LFST,
14.831859,9.35007,0.9565937,Not Available,5.17,0.06716,Not Available,Not Available,0.38136002,4.346707,Not Available,Not Available,2991186944,Not Available,Not Available,1218379000.0,Not Available,INDB,
